EV,P/B,EV/T12M EBITDA,P/S,P/E,Log CAP,xs_return,date
-0.5024984944881974,0.0562442580798249,-0.1802570568539969,-0.4726376746972409,-0.120731619956893,-0.0486700063729759,0.064115746,2008-02-01
-0.4119868138082243,0.1617487671390748,-0.1378769908172294,-0.3298665684085086,-0.0386089923126709,0.1580363522530461,0.0301003949999999,2008-02-01
-0.2068287621848524,-0.1564599665122892,-0.0469726986844055,-0.3621941418885018,-0.0532573918129378,0.3810245618591958,0.136261193,2008-02-01
-0.523312928364199,0.0083607008156511,-0.1380866756099804,-0.2338569187421744,-0.0660921964671476,-0.1305461980501291,0.0210536209999999,2008-02-01
-0.5707892121385045,0.0125866657688315,-0.1800513283780903,-0.536914405245254,-0.0872794250178325,-0.23594787017674,0.229883144,2008-02-01
-0.5439099675313663,-0.1087531606339899,-0.0426405317398331,-0.071732515955386,-0.0413237469124599,-0.1643327275597248,-0.026868048,2008-02-01
-0.49543820550106,0.0507729992716197,-0.1042759918580932,-0.2598325024497609,-0.1001506576890363,0.004829581250592,-0.095412772,2008-02-01
-0.5870638084740519,-0.0249006963443621,-0.4762765957825839,1.3075142164556597,0.2227550909491808,-0.2627470323991164,-0.036112593,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-0.5678320894844642,-0.053524036,2008-02-01
-0.4084827985588156,-0.2311615295059616,-0.052871567099344,-0.3310288473881405,-0.0967403014314101,0.0291851878631293,0.0480783839999999,2008-02-01
0.2225625042840373,0.016917074722756,0.1713724716388922,1.3098387744149234,-0.0352810327601501,0.6582015095674226,0.134005788,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.5133625913158387,-0.2039418160812937,-0.1327575168206295,0.0741470108602686,-0.0525687288250041,-0.1621993971748891,-0.097869105,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.3524831327428882,-0.1261230013731079,0.1918147607736923,1.322569783703449,0.4104183571623219,0.1505962695721503,0.1297098689999999,2008-02-01
-0.2455849315732394,-0.0893506789573154,-0.0828050603437599,0.0032209633590128,-0.072374294731132,0.2436098385370367,0.0066347819999999,2008-02-01
-0.4263621251737056,-0.1238734382801602,-0.2234837746954572,-0.4727728234158028,-0.1149118105752369,0.0808013032884185,0.0142072569999999,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,1.3595464731019695,0.0673011304286154,-0.1573350177943354,-0.036654721,2008-02-01
-0.4296944903454802,-0.141677123330061,-0.1769258380710471,-0.4398776253178498,-0.1049617579334546,0.0972715337175085,0.0012314509999999,2008-02-01
2.9471128605707437,-0.0926205795959931,0.0132978321225508,-0.0117535146576395,-0.0517881284608475,1.0079230887622834,-0.051810512,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.1223772930672398,-0.0686386301943893,-0.1189301894495968,-0.2035836057843213,-0.0708130940028189,0.3329062772414018,0.0321597359999999,2008-02-01
-0.2706619934772508,-0.1986714111206732,-0.2397798437773696,-0.4223353216485224,-0.0961262291449402,0.173247533642111,-0.003389096,2008-02-01
-0.4086797915176549,-0.0630629273854402,-0.2072272687819884,-0.4169023431623363,-0.1035193819272408,0.2241354585542416,-0.089814118,2008-02-01
-0.4531509711827721,0.4583536609442371,0.0883689442442522,1.0201880407931787,-0.0247047651595667,0.1165982313768821,0.0033056599999999,2008-02-01
0.2299788213586372,-0.1439427547308155,-0.2537654238221767,0.0785258293416724,-0.1093686806559873,0.6039805385281073,-0.082022496,2008-02-01
-0.5777997267609091,-0.1588380760676911,-0.1079078907212142,-0.3463547120730536,-0.0678320679454788,-0.2800437636097972,-0.018130858,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.4723142221202833,-0.159400466840928,-0.0771791777910822,-0.6325726682433275,-0.0949119619118078,-0.1718199256223936,0.103409278,2008-02-01
-0.4337969955934236,0.1230161111708564,0.0597291666079414,0.2550570855271533,-0.047358655061128,0.1778681340050851,-0.150334233,2008-02-01
-0.3467035457979881,-0.0672728240308138,-0.2251177335521773,-0.4357420745298574,-0.1215182916572152,0.2356240396032502,0.062534179,2008-02-01
-0.5211607252660692,0.0579876694768594,0.2110780674888734,0.0031398741278756,0.014978355352939,-0.0129342955763268,0.0006425899999999,2008-02-01
-0.210476338386118,-0.1605413166952087,-0.1481317640778064,-0.0943293816989263,-0.0950229806302656,0.2974801559603801,0.174004261,2008-02-01
-0.1702368519534601,-0.2248547186918045,-0.1526815284488186,-0.5107766430753934,-0.1041377908824004,0.3675166471237078,0.058686919,2008-02-01
-0.2012210678548196,-0.0036101885003922,-0.0359899631244665,-0.2333974130990641,-0.0343347716520448,0.4099391880540317,0.0225930509999999,2008-02-01
-0.6117678586585075,-0.0288133292953105,0.0491934948514149,-0.3406514361497438,0.0362479806087294,-0.516626276926087,-0.001636257,2008-02-01
-0.0290612342012895,-0.1378930368415667,-0.0476136220131916,-0.2623192388712989,-0.0640201361671809,0.3605099952788189,0.0193881709999999,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
3.4620731595216467,0.3268265273919236,-0.0413389034980391,0.627959429782994,-0.0821907779772697,1.1207233890437458,-0.099537501,2008-02-01
-0.0157856408830395,-0.2484590628599492,-0.2697014680712525,-0.6292750395104185,-0.1782254387782376,0.4463463052417493,-0.165729235,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
1.7605230907813405,-0.1284609401589929,0.8236504297682679,0.146208307597444,-0.1434522945562767,0.9270011672118876,0.0415636489999999,2008-02-01
-0.578330931507763,0.3581436593073177,0.1245455054690657,0.3413900869444596,-0.0008097206789963,-0.2718265819912721,-0.057638418,2008-02-01
0.2703920036177658,0.0569914343928396,-0.107033544698611,-0.078111535471505,-0.0847598205090828,0.6053685494229608,0.0166255379999999,2008-02-01
-0.3865879953823105,-0.1874959030410649,0.0234616100957076,-0.3586262157184691,-0.0187175603664858,0.169125233091477,0.0707137499999999,2008-02-01
0.2687117056661951,0.0568066488530618,0.0113829747698813,0.4135865324001967,-0.0592393926035909,0.585566119951015,0.0014278599999999,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.4809074096917918,-0.3368909948745063,-0.1527606547857058,0.4258310063018998,-0.1005860592254881,0.0274491637962333,0.061001923,2008-02-01
-0.3562320910140715,-0.1176951739284572,-0.0552137066712042,-0.673576789454991,-0.0620278705711057,0.2327606759086332,-0.004356316,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.2453492682369087,0.4135873553945766,0.3491614379906717,1.2115315965330378,0.0977662279741701,0.381108170635264,0.0382081839999999,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.5073537404021025,-0.2332986144442619,-0.2326228666059252,-0.4702860869942648,-0.0555246022039436,0.0150531830354667,0.066964583,2008-02-01
-0.564660175740287,-0.0734912591520337,-0.2548890178059745,-0.179310895930614,-0.1477967692496769,-0.1648156337614167,-0.010277512,2008-02-01
0.0239221647669527,-0.1509726393962773,-0.197178223997318,-0.5104522861508449,-0.1067718834445599,0.4683064356481163,0.186699876,2008-02-01
0.0566243276293985,0.0246780673934257,-0.1445987731357944,-0.4323092970783865,-0.0892144465872029,0.5219659035460571,0.061054501,2008-02-01
0.2537313106036096,0.0117430796089762,-0.0788408308657127,0.0944193186445453,-0.0996987768115635,0.6108674957411464,0.0178249419999999,2008-02-01
-0.2580651865525898,-0.0423348103147072,-0.2107167402387126,-0.652331410897069,-0.0971522849569371,0.2274645389450669,0.0468375469999999,2008-02-01
1.507014431254634,0.1706586438179286,0.1709649710039233,0.5611689330697307,-0.0355507735526531,0.8798854114921714,0.0048053899999999,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.2699714628583824,0.271246250688307,-0.070322880699809,-0.2774829250939377,-0.065473787511988,0.2590662811035784,-0.01468616,2008-02-01
-0.2837552756247032,-0.293128958562769,-0.1478350403144795,-0.600001827069923,-0.2259140496920379,0.2641944637132633,0.0467539659999999,2008-02-01
-0.4622046947797284,0.7259954299276967,1.2618718650336302,4.488077129346391,0.4904801998451706,0.0996760721097845,-0.02184957,2008-02-01
-0.5187665724472974,-0.2502346108725973,-0.2284687339193488,-0.4431482243070465,-0.126142047814236,0.0713655558452255,-0.092188166,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.3313718302805719,-0.2099754656627357,-0.1951090702877185,-0.5516996750559198,-0.1006068752351989,0.1569792084405966,0.0621081319999999,2008-02-01
-0.4730138365870782,0.1102498406183779,0.0474131522714536,0.2711127532923005,0.0031210358214008,0.0619773195968714,0.0357248939999999,2008-02-01
1.07240841391522,-0.0988149122555028,-0.1456234591984832,0.1709405230942615,-0.0644564050373706,0.85685155970945,-0.106067209,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.575079139916452,0.3937912001766362,1.615091832897951,1.9788519610397648,0.463768922717471,-0.2608851581575349,0.169583221,2008-02-01
-0.4903180064904207,0.1767806690923079,0.4579285006757739,3.678563334904656,0.1116730571284882,0.0316777016513636,-0.235050128,2008-02-01
1.9207719178998095,0.0895136893937416,-0.4762765957825839,-0.2993499877572441,-0.0943299809736422,0.909382003318132,0.0766945199999999,2008-02-01
-0.4788061273610933,-0.0594234556672069,-0.2160854621965069,-0.5765670392712992,-0.0735911639654783,0.1541307560287771,0.0823802409999999,2008-02-01
-0.4778431415621285,0.7706653256305166,-0.1044263318981788,-0.2725364819945742,-0.0757985283285654,-0.013363166481019,-0.036685802,2008-02-01
-0.5497394192275458,-0.1210454161061687,-0.1402230867059339,-0.4940182019737246,-0.0750213972993607,-0.1517927979212818,0.0036821279999999,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
0.1334629838395777,0.0359178487042612,-0.0357051083116727,-0.3807095163314744,-0.0885778236235463,0.52692886383104,0.0399378789999999,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.1377915495789492,-0.0942595469922836,-0.2296872795074112,-0.4768813444600828,-0.0947888005210187,0.392419801377215,-0.033921793,2008-02-01
0.3208030752873851,-0.1001887525729816,-0.2083666880331636,-0.5167231866921145,-0.1110868687908697,0.5692556205345263,0.200981032,2008-02-01
-0.1742234560392279,0.0104335125227244,-0.1780929515401329,-0.1803650559353965,-0.1111874795044721,0.3957381567867706,-0.093437308,2008-02-01
1.5854445158573909,0.2352853778167564,-0.4762765957825839,1.8927351975721576,0.111353010979184,0.9319357107173156,-0.212308883,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.0765760648248062,-0.0104070827026558,0.2971121335862921,1.0561375999306293,-0.0734489212324542,0.4800580431946088,0.0878206709999999,2008-02-01
-0.2370684595831,-0.0717237452932891,-0.0765461670959848,-0.3285421109666025,-0.0844267643537093,0.2503923448332944,0.0214962479999999,2008-02-01
-0.1158976050746361,-0.1015063538131367,-0.0931983046938895,-0.3801148619698023,-0.0807804933193602,0.4414960708701773,0.0107447249999999,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
0.4669551548445724,-0.3368909948745063,-0.0009409522002951,-0.7225276553180909,-0.2259140496920379,0.6253347231794628,0.0347611929999999,2008-02-01
0.4669551548445724,-0.3368909948745063,-0.0009409522002951,-0.7225276553180909,-0.2259140496920379,0.6253347231794628,0.0347611929999999,2008-02-01
-0.4255339991150514,-0.0568203898025101,0.1128189823423873,-0.1216834823358436,-0.0451963920524144,0.0018559511343241,-0.02260399,2008-02-01
-0.4434036061633044,-0.2344796350680595,-0.0708688524243305,-0.3869263573853193,-0.1104901431791589,-0.0034474685995213,0.113135733,2008-02-01
-0.1765150095825887,-0.1680934213643904,-0.2427154308758836,-0.4779084747211528,-0.0983136448320545,0.3869693984101202,0.119023031,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.4880211834113971,-0.0018025038721307,-0.4474548275714327,-0.7013633659913061,-0.2259140496920379,0.1673043833372444,0.0726399809999999,2008-02-01
0.3390741221305207,0.0686971966300714,-0.1041493897190736,0.0190063336870361,-0.0708356446800056,0.5674426826049656,0.0003386439999999,2008-02-01
-0.5916862954726549,-0.0839276250725307,-0.0144517742237792,-0.063380325148264,-0.0472545750125738,-0.3722395152789468,0.0624603079999999,2008-02-01
-0.3224132656398046,-0.1639638662580506,0.2124706910180876,0.7580535862706254,1.8746598469098208,0.0661121923620527,0.0984449699999999,2008-02-01
-0.5784460357618868,-0.0605080664441638,0.7912561074466611,0.8776061427104329,41.57520856354597,-0.355006455464473,-0.188215891,2008-02-01
-0.2830883750619832,-0.0832607902985497,-0.1363063330300191,0.682478422850842,-0.0376054871778608,0.3004632101670949,0.0146056449999999,2008-02-01
0.0356207388145845,0.0236737981555026,-0.065951150586793,-0.2269913638392327,-0.0641563075640393,0.4985308006246987,-0.018709896,2008-02-01
-0.2278854515893116,-0.1711383656937733,-0.090796820369364,-0.3613562198334183,-0.0866454040553899,0.2264543409707626,0.0421085929999999,2008-02-01
-0.3096288237767552,-0.2300206796516809,-0.1399857076952724,-0.4790437239570723,-0.1156212895728814,0.1096341866377989,-0.0429611679999999,2008-02-01
-0.4369544567718889,0.1652918290104676,0.0461313056138815,-0.1248729920939032,0.0227219109653721,0.1098951215690401,-0.004627402,2008-02-01
-0.118011568637813,-0.2245092500739589,0.0414153759354062,-0.1422801470446687,-0.1502530583955562,0.4818011513329912,-0.078502374,2008-02-01
-0.4524972836267126,-0.0491236703630675,-0.4762765957825839,0.5833333229138732,0.4434472932372619,0.1856011624047726,-0.10864966,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,0.4708615024784253,0.064180548,2008-02-01
-0.1096516536784794,-0.2465469342309436,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,0.3256041219457286,-0.008783111,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-0.0822163632322417,0.0347611929999999,2008-02-01
-0.5360969213074005,-0.2281165851765787,3.356365784021208,1.5989759429061328,1.218706616235517,-0.0822163632322417,-0.022928269,2008-02-01
0.4530222841179231,-0.1803214036053422,-0.1467193589643705,-0.2761584676520317,-0.0968244328039914,0.609579094104124,-0.002299109,2008-02-01
-0.2154669773209583,-0.1750992035681421,0.0677565334851447,-0.2832672902483847,-0.0956075635696451,0.3298418760022974,-0.08418916,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.0436884739621499,0.1056382362778349,-0.0886050208375894,-0.2825104574244384,-0.0472008003208208,0.4814126841007581,0.0204596409999999,2008-02-01
-0.0058486343438504,-0.1221541293448358,-1.5174058715275767e-05,-0.2315323607829107,-0.0791577118956525,0.3418324671754003,-0.0286523929999999,2008-02-01
-0.6025765366088807,-0.1681175238261006,-0.0542602343117138,0.5715483546552804,0.069805122930082,-0.5245351268208678,0.0305887309999999,2008-02-01
0.4006720278437135,-0.188917948281964,-0.0158048345845498,-0.5351845016476624,-0.046604942042848,0.6126436728094559,0.0487383209999999,2008-02-01
-0.5112500257312482,0.1333962380140297,0.250035919455271,0.5293008652328479,0.0328983377127598,0.0051081059370376,-0.039393321,2008-02-01
-0.5424974156208179,-0.14516394612413,-0.1675018913477853,-0.3492198649065647,-0.0875144724608175,-0.1612845017333791,0.065673094,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
1.410295983252868,0.0279801046477169,0.0082495718291494,0.3593918962568971,-0.0702935610937858,0.9114892816608836,-0.025525167,2008-02-01
-0.5496140937614516,0.7597469104758166,2.0087770094463706,1.4617729638221484,2.577742258236946,-0.1056808396662599,-0.107242788,2008-02-01
-0.2015588830531559,-0.0665336818717024,0.027880816010856,-0.5999207378387859,-0.0048835872461557,0.3930709915129235,0.0296247089999999,2008-02-01
1.627151498675792,-0.2499775179476889,-0.2829234789650984,-0.5652956361432413,-0.1715859990142171,0.8598058019573513,-0.05091305,2008-02-01
-0.4705524934224995,0.2240214940442109,-0.0527054017918809,-0.0861123396103663,-0.0678285986105269,0.0644453027990121,-0.054810054,2008-02-01
-0.4831732678464159,-0.1203946496399945,-0.1617573192897769,-0.5296434041866268,-0.1157305736238633,0.0371991823774957,-0.205445994,2008-02-01
-0.1682133005463367,-0.3368909948745063,0.5380360041403434,-0.7225276553180909,-0.2259140496920379,0.4238908412442598,0.0347611929999999,2008-02-01
0.6843664481034673,-0.2086980351920975,-0.1830225223282035,-0.2193960058560571,-0.0084942975972487,0.6012605136710124,0.082783792,2008-02-01
-0.4270160326703616,-0.1013376365811656,-0.1817644135716975,-0.505397724076632,-0.1171365216130831,0.154888295969893,-0.045925661,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.3229515099921908,0.3429912450455339,1.299211583410685,3.681644725687866,0.3624929641380608,0.3149872873266249,0.3241780399999999,2008-02-01
0.0158612756195112,-0.19505604186415,-0.0317923109526022,0.013789593150549,-0.0938078460633953,0.4482290919767269,0.060413964,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,0.0675834707273924,-0.043005507,2008-02-01
-0.2819031001226895,-0.2727623784176884,-0.1777922714599616,-0.3734385152728471,-0.1063156658983972,0.2274518840185811,0.0003175899999999,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
0.1028899739994535,0.0680946350873175,-0.1891152502685155,-0.4473108048387513,-0.1100113749558096,0.5316406713767226,0.0507600599999999,2008-02-01
-0.4156419644020893,-0.196976204647059,-0.0975067337373958,-0.5287784523878309,-0.1198365315393268,0.0736415142519641,-0.017642024,2008-02-01
12.58513893781114,-0.2318765692033628,-0.0919758027889828,-0.4710158900744988,0.0735181786622534,0.905099179178053,0.061386366,2008-02-01
-0.3891467195056804,-0.0854300118524636,0.207319566486733,1.3600600382325043,-0.133311428492145,0.0937342455128273,0.070548624,2008-02-01
-0.2523817769189695,-0.2387216683290468,-0.0928580614452747,-0.1276570556962772,-0.1334233145443408,0.2444842827704917,0.1188979149999999,2008-02-01
-0.5716522560265265,0.0781935665438723,-0.4762765957825839,-0.3403811387126201,-0.1011064594682591,-0.3165736741164452,0.0468960239999999,2008-02-01
0.1434226427537702,0.0228784169190675,0.0252300837251359,-0.0212679844443934,-0.0660575031176295,0.543690130632464,-0.048285114,2008-02-01
-0.5681705029835286,0.2389971569201202,0.4743749097977718,0.0572804507837504,0.001787076532431,-0.2292009990988102,-0.028931969,2008-02-01
-0.3608409085539539,-0.0926928869811236,0.0890573433751705,0.7951654243877078,-0.0404243218262039,0.2388926071798001,0.140178783,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,0.2770038232109361,-0.173864808,2008-02-01
-0.4936026686558205,0.0481699334069231,0.0329369889379461,0.159912387659615,-0.0571387102902718,-0.008977087419765,-0.037716872,2008-02-01
-0.3076848456723138,0.0408990241243598,-0.0353253018946143,0.1545604984045659,-0.0345073710658972,0.289574555598972,0.039255316,2008-02-01
-0.3342212209667221,0.099186810693417,-0.1883318995333325,-0.571566536684511,-0.0854875135152243,0.2754260422924721,-0.018928772,2008-02-01
1.2002321641554072,0.0815116721059702,-0.1513126428206706,-0.2247478951111061,-0.1015791563554428,0.6045213256565504,0.0065480269999999,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-2.8682520397154607,0.0347611929999999,2008-02-01
-0.4641230949979436,-0.1263399235284993,0.4637838496054243,1.9936102011067185,0.0759788044768224,-0.0277029278512746,0.120701877,2008-02-01
-0.6316741547984221,-0.3368909948745063,-0.4762765957825839,-0.7225276553180909,-0.2259140496920379,-0.0323137070431193,-0.035587031,2008-02-01
-0.5384298387473392,-0.1511413566282484,0.4283352506799726,1.302351535406597,0.1581959714984813,-0.3100861601048586,0.0105911289999999,2008-02-01
