Date,AAPL,KO,MS,MSFT
2002-05-06,0.3433076739311218,15.200705528259277,24.47357749938965,15.10190486907959
2002-05-07,0.340579628944397,15.216822624206543,24.39208984375,15.365935325622559
2002-05-08,0.3693784773349762,15.176535606384277,26.342361450195312,17.07429313659668
2002-05-09,0.36664947867393494,15.176535606384277,26.347797393798828,16.18904685974121
2002-05-10,0.3534635603427887,15.138923645019531,25.516618728637695,15.546089172363281
2002-05-13,0.3628605008125305,15.281291007995605,26.18483543395996,16.366098403930664
2002-05-14,0.388172447681427,15.216822624206543,26.863887786865234,17.046335220336914
2002-05-15,0.3831714689731598,15.227570533752441,26.6791934967041,17.005952835083008
2002-05-16,0.3821102976799011,15.324260711669922,26.994277954101562,17.313465118408203
2002-05-17,0.3790785074234009,15.310835838317871,27.428874969482422,17.403533935546875
2002-05-20,0.3749863803386688,15.095946311950684,26.8095645904541,16.776103973388672
2002-05-21,0.3555854856967926,14.897172927856445,26.28803825378418,16.210792541503906
2002-05-22,0.36862051486968994,15.095946311950684,26.087032318115234,16.676706314086914
2002-05-23,0.38165539503097534,15.227570533752441,26.336938858032227,17.02770233154297
2002-05-24,0.36604347825050354,15.095946311950684,26.038150787353516,16.543155670166016
2002-05-28,0.36346662044525146,14.676911354064941,25.348222732543945,16.251169204711914
2002-05-29,0.36346662044525146,14.545297622680664,25.01140594482422,16.167308807373047
2002-05-30,0.3668014705181122,14.609760284423828,24.25084114074707,16.350566864013672
2002-05-31,0.35315966606140137,14.92403507232666,24.69632339477539,15.813206672668457
2002-06-03,0.34724852442741394,14.513057708740234,23.848833084106445,15.350397109985352
2002-06-04,0.3452785313129425,14.505002975463867,23.6043758392334,15.524337768554688
2002-06-05,0.34436866641044617,14.881064414978027,24.544198989868164,16.046161651611328
2002-06-06,0.33588066697120667,14.545297622680664,24.19651985168457,16.120716094970703
2002-06-07,0.3243617117404938,14.518436431884766,24.26714515686035,16.145565032958984
2002-06-10,0.32557371258735657,14.432474136352539,24.42467498779297,16.40647315979004
2002-06-11,0.31011369824409485,14.505002975463867,23.46855354309082,16.32882308959961
2002-06-12,0.30450573563575745,14.688337326049805,23.767349243164062,17.2513427734375
2002-06-13,0.29616981744766235,14.693734169006348,22.97419548034668,16.84132957458496
2002-06-14,0.30465763807296753,14.788091659545898,23.00680160522461,17.1612606048584
2002-06-17,0.31132662296295166,14.8959379196167,24.5115966796875,17.294824600219727
2002-06-18,0.30541476607322693,14.90941333770752,24.555063247680664,17.391117095947266
2002-06-19,0.2594889998435974,14.850101470947266,23.984649658203125,16.884817123413086
2002-06-20,0.25933799147605896,15.022652626037598,23.256683349609375,16.80405616760254
2002-06-21,0.25539687275886536,15.09814453125,22.78948974609375,16.238744735717773
2002-06-24,0.2617628872394562,15.354277610778809,23.03394889831543,16.822696685791016
2002-06-25,0.2597920298576355,14.949865341186523,22.76775550842285,16.446857452392578
2002-06-26,0.2508499026298523,14.974119186401367,22.40921401977539,16.81337547302246
2002-06-27,0.25857987999916077,15.122406959533691,23.15346908569336,17.058757781982422
2002-06-28,0.26858383417129517,15.09814453125,23.40336799621582,16.990419387817383
2002-07-01,0.25857987999916077,15.192511558532715,22.51243019104004,16.35677719116211
2002-07-02,0.25676101446151733,15.281485557556152,22.627145767211914,15.977828979492188
2002-07-03,0.2660069167613983,15.26261043548584,22.545207977294922,16.102083206176758
2002-07-05,0.2840438187122345,15.224860191345215,23.861766815185547,17.037015914916992
2002-07-08,0.272978812456131,15.443236351013184,23.763427734375,16.437536239624023
2002-07-09,0.26570385694503784,15.216774940490723,22.78557014465332,16.527612686157227
2002-07-10,0.26252081990242004,14.747657775878906,21.90059471130371,16.22632598876953
2002-07-11,0.27737483382225037,14.318968772888184,22.3977108001709,16.434431076049805
2002-07-12,0.26540088653564453,13.763571739196777,22.61621856689453,16.10828971862793
2002-07-15,0.27631378173828125,14.019707679748535,22.479656219482422,16.089658737182617
2002-07-16,0.27070581912994385,13.580241203308105,22.206510543823242,15.918813705444336
2002-07-17,0.23690500855445862,13.480488777160645,21.79680633544922,16.151777267456055
2002-07-18,0.22720511257648468,12.922389030456543,21.141252517700195,15.875330924987793
2002-07-19,0.22675003111362457,12.15670108795166,21.113937377929688,15.39388370513916
2002-07-22,0.22614406049251556,12.372393608093262,19.955814361572266,14.757131576538086
2002-07-23,0.2193230837583542,12.019203186035156,19.447769165039062,13.35937786102295
2002-07-24,0.23038798570632935,12.631217956542969,20.704227447509766,14.359550476074219
2002-07-25,0.21765603125095367,12.82264232635498,20.50756072998047,13.303476333618164
2002-07-26,0.21735216677188873,12.792981147766113,20.769779205322266,14.086217880249023
2002-07-29,0.227659210562706,13.326807022094727,21.61652946472168,14.986983299255371
2002-07-30,0.23387399315834045,12.98171329498291,22.381322860717773,14.940398216247559
2002-07-31,0.2312970608472824,13.464310646057129,22.042627334594727,14.903115272521973
2002-08-01,0.224325031042099,13.46160888671875,21.66021728515625,14.210454940795898
2002-08-02,0.2190200537443161,13.50745677947998,20.911815643310547,13.794236183166504
2002-08-05,0.21204720437526703,13.038325309753418,20.076000213623047,13.663779258728027
2002-08-06,0.22341510653495789,12.90621566772461,20.791622161865234,14.185606002807617
2002-08-07,0.2278110235929489,13.213565826416016,20.971908569335938,14.626669883728027
2002-08-08,0.2319030910730362,13.701565742492676,22.49604034423828,15.19197940826416
2002-08-09,0.22735607624053955,13.777057647705078,23.34278106689453,14.946603775024414
2002-08-12,0.22720511257648468,13.698871612548828,22.883899688720703,15.055319786071777
2002-08-13,0.2211420238018036,13.550582885742188,22.506967544555664,14.617355346679688
2002-08-14,0.22993305325508118,14.006223678588867,24.042024612426758,15.440472602844238
2002-08-15,0.2366020828485489,13.860633850097656,24.156749725341797,15.459111213684082
2002-08-16,0.23963312804698944,14.07093334197998,24.216848373413086,15.530546188354492
2002-08-19,0.24221009016036987,13.938826560974121,25.336721420288086,16.151777267456055
2002-08-20,0.24114906787872314,13.919951438903809,24.976186752319336,15.853592872619629
2002-08-21,0.2443319857120514,14.219219207763672,24.80136489868164,16.238744735717773
2002-08-22,0.2420588880777359,14.12755012512207,24.697574615478516,16.533823013305664
2002-08-23,0.2384209930896759,14.208431243896484,24.233230590820312,16.2200984954834
2002-08-26,0.2353890836238861,14.292013168334961,24.561002731323242,16.18284034729004
2002-08-27,0.22508302330970764,14.159905433654785,24.074810028076172,15.791465759277344
2002-08-28,0.2228090763092041,13.82558822631836,23.20621681213379,15.33797550201416
2002-08-29,0.2228090763092041,13.588332176208496,23.091501235961914,15.710707664489746
2002-08-30,0.22356706857681274,13.75009822845459,23.33732032775879,15.24478816986084
2002-09-03,0.21295711398124695,13.458914756774902,21.802268981933594,14.604934692382812
2002-09-04,0.21947415173053741,13.61528491973877,22.59436798095703,14.974564552307129
2002-09-05,0.21492715179920197,13.305245399475098,21.458101272583008,14.260156631469727
2002-09-06,0.21795904636383057,13.45082950592041,21.884201049804688,14.853425979614258
2002-09-09,0.21780715882778168,13.574847221374512,22.381322860717773,15.126760482788086
2002-09-10,0.2172011286020279,13.742006301879883,22.069944381713867,15.46533203125
2002-09-11,0.21659506857395172,13.831330299377441,22.037172317504883,15.089483261108398
2002-09-12,0.21432113647460938,13.411789894104004,21.720319747924805,14.645307540893555
2002-09-13,0.21477606892585754,13.438852310180664,21.807720184326172,14.881375312805176
2002-09-16,0.21977809071540833,13.717649459838867,21.89513397216797,14.840996742248535
2002-09-17,0.224325031042099,13.24938678741455,21.272361755371094,14.68879508972168
2002-09-18,0.227659210562706,13.3441162109375,20.813474655151367,14.83167839050293
2002-09-19,0.2209901213645935,12.902924537658691,18.519086837768555,14.660843849182129
2002-09-20,0.22538600862026215,12.86231803894043,18.803150177001953,14.741597175598145
2002-09-23,0.22508302330970764,12.721577644348145,18.240480422973633,14.048937797546387
2002-09-24,0.22190001606941223,12.775711059570312,18.131221771240234,14.176288604736328
2002-09-25,0.22629502415657043,13.12488079071045,18.950647354125977,14.446523666381836
2002-09-26,0.2228090763092041,13.108634948730469,19.272958755493164,14.350225448608398
2002-09-27,0.2231120765209198,13.12488079071045,18.497230529785156,14.055145263671875
2002-09-30,0.21977809071540833,12.98142147064209,18.508161544799805,13.586130142211914
2002-10-01,0.21992911398410797,13.549830436706543,19.557025909423828,14.359550476074219
2002-10-02,0.21477606892585754,13.506522178649902,18.69381332397461,14.166970252990723
2002-10-03,0.21674618124961853,13.701407432556152,17.418235778808594,13.915375709533691
2002-10-04,0.21265405416488647,13.777196884155273,17.06084632873535,13.595441818237305
2002-10-07,0.20871315896511078,13.56877326965332,16.36258888244629,13.682416915893555
2002-10-08,0.20734907686710358,14.107416152954102,17.01687240600586,13.97439193725586
2002-10-09,0.20598506927490234,13.974786758422852,16.115169525146484,13.663779258728027
2002-10-10,0.2138662040233612,13.928763389587402,17.01687240600586,14.406134605407715
2002-10-11,0.21992911398410797,13.926067352294922,18.36391830444336,15.17956256866455
2002-10-14,0.22386999428272247,14.223806381225586,18.985212326049805,15.310020446777344
2002-10-15,0.2297811210155487,14.20486068725586,20.376262664794922,16.24185562133789
2002-10-16,0.2206871211528778,12.775711059570312,20.046363830566406,15.657899856567383
2002-10-17,0.2138662040233612,12.423839569091797,20.904081344604492,15.769721031188965
2002-10-18,0.21735216677188873,12.55646800994873,20.453229904174805,16.508975982666016
2002-10-21,0.2206871211528778,12.99224853515625,21.102014541625977,16.31018829345703
2002-10-22,0.2228090763092041,12.959772109985352,20.64016342163086,16.049270629882812
2002-10-23,0.22553709149360657,12.976007461547852,20.904081344604492,16.524511337280273
2002-10-24,0.2226571887731552,12.691801071166992,20.326772689819336,15.912611961364746
2002-10-25,0.23372212052345276,12.713457107543945,21.11850929260254,16.36298370361328
2002-10-28,0.2366020828485489,12.431954383850098,20.805116653442383,16.136245727539062
2002-10-29,0.23402513563632965,12.553750991821289,21.003049850463867,16.17351531982422
2002-10-30,0.24221009016036987,12.680975914001465,20.942567825317383,16.496551513671875
2002-10-31,0.24357396364212036,12.580821990966797,21.398916244506836,16.608373641967773
2002-11-01,0.24796997010707855,12.675559997558594,22.207149505615234,16.462385177612305
2002-11-04,0.25600293278694153,12.369699478149414,22.839439392089844,17.425277709960938
2002-11-05,0.2561549246311188,12.548340797424316,23.04836654663086,17.60544204711914
2002-11-06,0.2610049843788147,12.288496971130371,23.2737979888916,17.714147567749023
2002-11-07,0.24251298606395721,12.131510734558105,21.904756546020508,17.39732551574707
2002-11-08,0.24008801579475403,12.05030632019043,21.59135627746582,17.11466407775879
2002-11-11,0.2297811210155487,12.061139106750488,21.036039352416992,16.729511260986328
2002-11-12,0.23705700039863586,11.993467330932617,21.519878387451172,16.931407928466797
2002-11-13,0.23629899322986603,12.242486000061035,21.767295837402344,17.195425033569336
2002-11-14,0.247060164809227,12.218124389648438,22.696495056152344,17.701723098754883
2002-11-15,0.24175509810447693,12.44278335571289,23.339778900146484,17.608537673950195
2002-11-18,0.23720820248126984,12.429250717163086,23.09235382080078,17.347623825073242
2002-11-19,0.23144908249378204,12.55646800994873,23.09235382080078,17.040122985839844
2002-11-20,0.2353890836238861,12.472557067871094,23.922592163085938,17.5867919921875
2002-11-21,0.24781808257102966,12.385943412780762,25.511560440063477,17.965742111206055
2002-11-22,0.24266503751277924,12.291203498840332,25.40159797668457,18.083778381347656
2002-11-25,0.2420588880777359,12.21000862121582,25.478561401367188,18.086885452270508
2002-11-26,0.23357099294662476,12.180098533630371,24.367931365966797,17.673778533935547
2002-11-27,0.2382691651582718,12.568885803222656,25.28062629699707,18.04029083251953
2002-11-29,0.234935000538826,12.408474922180176,24.87377166748047,17.916038513183594
2002-12-02,0.2300841510295868,12.288846015930176,24.917749404907227,17.919151306152344
2002-12-03,0.2297811210155487,12.207289695739746,24.791288375854492,17.614749908447266
2002-12-04,0.22690120339393616,12.408474922180176,24.20298194885254,17.561952590942383
2002-12-05,0.22174805402755737,12.242630004882812,23.312284469604492,17.189212799072266
2002-12-06,0.22659806907176971,12.343222618103027,23.537702560424805,17.229597091674805
2002-12-09,0.22356706857681274,12.261662483215332,22.449060440063477,16.627010345458984
2002-12-10,0.2316001057624817,12.642290115356445,22.83395004272461,16.776103973388672
2002-12-11,0.23478300869464874,12.710258483886719,22.872419357299805,16.97800064086914
2002-12-12,0.23023608326911926,12.471009254455566,23.493722915649414,16.825801849365234
2002-12-13,0.2241731435060501,12.465566635131836,22.982393264770508,16.307085037231445
2002-12-16,0.22508302330970764,12.432944297790527,23.86760139465332,16.92209243774414
2002-12-17,0.22856904566287994,12.212722778320312,23.48272705078125,16.884817123413086
2002-12-18,0.2208390235900879,12.10940933227539,22.597515106201172,16.627010345458984
2002-12-19,0.21523016691207886,11.995222091674805,22.15766716003418,16.496551513671875
2002-12-20,0.21432113647460938,11.984345436096191,23.114343643188477,16.47481346130371
2002-12-23,0.21962614357471466,12.068631172180176,23.11984634399414,16.772994995117188
2002-12-24,0.21765603125095367,12.025129318237305,22.817441940307617,16.717090606689453
2002-12-26,0.21826206147670746,12.003376007080078,22.80645179748535,16.58352279663086
2002-12-27,0.21310816705226898,11.818506240844727,22.064197540283203,16.453065872192383
2002-12-30,0.21326012909412384,11.82938003540039,22.179664611816406,16.384729385375977
2002-12-31,0.2172011286020279,11.919096946716309,21.94873046875,16.05859375
2003-01-02,0.224325031042099,12.193693161010742,23.059370040893555,16.686033248901367
2003-01-03,0.22584021091461182,12.163793563842773,23.015382766723633,16.70777130126953
2003-01-06,0.22584021091461182,12.212722778320312,23.636674880981445,17.01216697692871
2003-01-07,0.22508302330970764,12.06047248840332,23.76313591003418,17.332094192504883
2003-01-08,0.22053514420986176,11.9816255569458,23.171680450439453,16.84754180908203
2003-01-09,0.2225060760974884,12.106688499450684,24.111366271972656,17.335203170776367
2003-01-10,0.2231120765209198,12.288846015930176,24.000812530517578,17.369365692138672
2003-01-13,0.22174805402755737,12.441102027893066,24.100317001342773,17.515357971191406
2003-01-14,0.22144506871700287,12.432944297790527,24.216402053833008,17.695512771606445
2003-01-15,0.2187170386314392,12.207289695739746,23.82393455505371,17.478078842163086
2003-01-16,0.2215961515903473,12.416631698608398,23.514394760131836,17.19232749938965
2003-01-17,0.2137150764465332,12.261662483215332,23.210376739501953,15.984050750732422
2003-01-21,0.2125021517276764,12.158349990844727,22.375703811645508,15.943666458129883
2003-01-22,0.2103801816701889,12.112131118774414,21.706871032714844,15.841164588928223
2003-01-23,0.21477606892585754,11.935405731201172,22.486255645751953,16.238744735717773
2003-01-24,0.20916806161403656,11.644499778747559,21.402856826782227,15.483960151672363
2003-01-27,0.2141692340373993,11.361747741699219,20.949586868286133,15.272744178771973
2003-01-28,0.2209901213645935,11.174152374267578,21.170692443847656,15.164026260375977
2003-01-29,0.22629502415657043,11.024620056152344,20.894309997558594,15.50259780883789
2003-01-30,0.21704916656017303,10.657586097717285,20.468692779541016,14.98387622833252
2003-01-31,0.21765603125095367,11.000154495239258,20.949586868286133,14.741597175598145
2003-02-03,0.22220300137996674,10.915870666503906,21.30887794494629,15.083273887634277
2003-02-04,0.22129307687282562,10.96480655670166,20.6953182220459,14.698114395141602
2003-02-05,0.2190200537443161,10.888687133789062,20.46316146850586,14.586295127868652
2003-02-06,0.2187170386314392,10.85062026977539,20.131500244140625,14.729178428649902
2003-02-07,0.21447303891181946,10.747307777404785,19.761152267456055,14.468263626098633
2003-02-10,0.21750414371490479,10.891401290893555,19.926982879638672,14.716755867004395
2003-02-11,0.21750414371490479,10.6032133102417,19.5787410736084,14.424777030944824
2003-02-12,0.21811015903949738,10.804403305053711,19.18076515197754,14.424777030944824
2003-02-13,0.22038409113883972,10.869648933410645,19.29683494567871,14.595614433288574
2003-02-14,0.22235415875911713,11.09259033203125,19.77773666381836,15.002518653869629
2003-02-18,0.23144908249378204,11.174152374267578,20.17019271850586,15.505706787109375
2003-02-19,0.22508302330970764,11.057244300842285,20.413408279418945,15.287576675415039
2003-02-20,0.22386999428272247,10.888687133789062,20.230995178222656,15.044524192810059
2003-02-21,0.22735607624053955,11.049093246459961,20.46316146850586,15.349903106689453
2003-02-24,0.22341510653495789,10.82614803314209,19.7722110748291,15.000894546508789
2003-02-25,0.227659210562706,10.978403091430664,19.993310928344727,15.07568359375
2003-02-26,0.21977809071540833,10.798962593078613,19.5787410736084,14.714211463928223
2003-02-27,0.2252340018749237,10.945773124694824,20.186779022216797,14.695513725280762
2003-02-28,0.2275080531835556,10.934906959533691,20.36918830871582,14.770304679870605
2003-03-03,0.22205111384391785,10.660301208496094,20.424470901489258,14.670588493347168
2003-03-04,0.2206871211528778,10.431926727294922,20.109392166137695,14.377673149108887
2003-03-05,0.2215961515903473,10.208991050720215,20.523967742919922,14.608269691467285
2003-03-06,0.2206871211528778,10.208991050720215,19.976734161376953,14.502317428588867
2003-03-07,0.22023218870162964,10.249770164489746,20.435518264770508,14.683053016662598
2003-03-10,0.21780715882778168,10.078486442565918,19.5566349029541,14.302887916564941
2003-03-11,0.2156851440668106,10.238901138305664,18.970705032348633,14.209404945373535
2003-03-12,0.21553407609462738,10.405714988708496,18.556142807006836,14.577101707458496
2003-03-13,0.2231120765209198,10.788583755493164,19.943565368652344,15.374826431274414
2003-03-14,0.22402198612689972,10.911637306213379,19.833009719848633,15.49323844909668
2003-03-17,0.2275080531835556,11.20973014831543,21.225971221923828,16.160085678100586
2003-03-18,0.22735607624053955,11.204263687133789,21.6350154876709,16.228641510009766
2003-03-19,0.22659806907176971,11.433981895446777,21.822948455810547,16.40313720703125
2003-03-20,0.22599217295646667,11.357406616210938,22.138029098510742,16.359516143798828
2003-03-21,0.22735607624053955,11.55430793762207,22.945058822631836,16.558948516845703
2003-03-24,0.21780715882778168,11.187851905822754,22.23198890686035,15.761221885681152
2003-03-25,0.22053514420986176,11.212468147277832,22.45862579345703,15.885871887207031
2003-03-26,0.21841314435005188,11.138625144958496,22.39229393005371,15.736292839050293
2003-03-27,0.21962614357471466,11.174177169799805,22.35360336303711,15.605423927307129
2003-03-28,0.2208390235900879,11.138625144958496,22.12143898010254,15.374826431274414
2003-03-31,0.21432113647460938,11.070259094238281,21.198322296142578,15.088151931762695
2003-04-01,0.21462418138980865,11.045644760131836,22.032997131347656,15.175398826599121
2003-04-02,0.22129307687282562,11.335529327392578,23.105348587036133,16.029207229614258
2003-04-03,0.2191711962223053,11.267166137695312,23.094303131103516,16.03543472290039
2003-04-04,0.21841314435005188,11.458590507507324,23.24907112121582,15.636575698852539
2003-04-07,0.21962614357471466,11.403899192810059,23.320926666259766,15.686432838439941
2003-04-08,0.2190200537443161,11.444921493530273,23.44806480407715,15.941965103149414
2003-04-09,0.21507906913757324,11.395696640014648,23.025676727294922,15.312504768371582
2003-04-10,0.21780715882778168,11.332796096801758,23.253549575805664,15.324967384338379
2003-04-11,0.2000732421875,11.330060005187988,23.086809158325195,15.081911087036133
2003-04-14,0.20583315193653107,11.598058700561523,23.78707504272461,15.430914878845215
2003-04-15,0.20295321941375732,11.63088321685791,24.64853858947754,15.331202507019043
2003-04-16,0.20068013668060303,10.911637306213379,24.559606552124023,15.530631065368652
2003-04-17,0.19886112213134766,11.048378944396973,25.093151092529297,15.892102241516113
2003-04-21,0.19916412234306335,10.969072341918945,24.99867057800293,15.711369514465332
2003-04-22,0.20477214455604553,11.051116943359375,25.787864685058594,16.054134368896484
2003-04-23,0.20583315193653107,10.938993453979492,26.56039810180664,16.029207229614258
2003-04-24,0.20371116697788239,10.91437816619873,25.932361602783203,15.885871887207031
2003-04-25,0.20234711468219757,10.780379295349121,25.015344619750977,15.717597007751465
2003-04-28,0.21007713675498962,11.029237747192383,25.104270935058594,16.041667938232422
2003-04-29,0.21310816705226898,11.165972709655762,24.67632293701172,16.079059600830078
2003-04-30,0.21553407609462738,11.048378944396973,24.870838165283203,15.935723304748535
2003-05-01,0.21765603125095367,11.05932331085205,24.865285873413086,16.029207229614258
2003-05-02,0.2190200537443161,11.212468147277832,25.34323501586914,16.266027450561523
2003-05-05,0.2438770830631256,11.083932876586914,24.904190063476562,16.116458892822266
2003-05-06,0.2652489244937897,11.217933654785156,25.220977783203125,16.43429183959961
2003-05-07,0.26752281188964844,11.833253860473633,25.148727416992188,16.197481155395508
2003-05-08,0.2728278338909149,11.726600646972656,24.51515007019043,16.041667938232422
2003-05-09,0.27737483382225037,12.030155181884766,24.92086410522461,16.428064346313477
2003-05-12,0.2813158333301544,12.169623374938965,25.34880828857422,16.32835578918457
2003-05-13,0.28298285603523254,12.101258277893066,24.881954193115234,16.197481155395508
2003-05-14,0.28116387128829956,12.101258277893066,24.637418746948242,15.966888427734375
2003-05-15,0.2838920056819916,12.207917213439941,24.898630142211914,16.072834014892578
2003-05-16,0.2849528193473816,12.01921558380127,24.787473678588867,15.935723304748535
2003-05-19,0.2743428945541382,12.062972068786621,23.8204288482666,15.430914878845215
2003-05-20,0.26964470744132996,12.17509651184082,23.637020111083984,15.349903106689453
2003-05-21,0.2705538272857666,12.071179389953613,23.892683029174805,14.975973129272461
